mesh_path,animation_path,sequence_name,skeleton_path,bone_index,bone_name,parent_index,track_index,frame,time_seconds,duration_seconds,source_frame_rate,has_track,pos_key_count,rot_key_count,scale_key_count,raw_pos_x,raw_pos_y,raw_pos_z,raw_rot_x,raw_rot_y,raw_rot_z,raw_rot_w,raw_scale_x,raw_scale_y,raw_scale_z,default_pos_x,default_pos_y,default_pos_z,default_rot_euler_x,default_rot_euler_y,default_rot_euler_z,default_scale_x,default_scale_y,default_scale_z,bind_local_m00,bind_local_m01,bind_local_m02,bind_local_m03,bind_local_m10,bind_local_m11,bind_local_m12,bind_local_m13,bind_local_m20,bind_local_m21,bind_local_m22,bind_local_m23,bind_local_m30,bind_local_m31,bind_local_m32,bind_local_m33,bind_global_m00,bind_global_m01,bind_global_m02,bind_global_m03,bind_global_m10,bind_global_m11,bind_global_m12,bind_global_m13,bind_global_m20,bind_global_m21,bind_global_m22,bind_global_m23,bind_global_m30,bind_global_m31,bind_global_m32,bind_global_m33,sample_local_m00,sample_local_m01,sample_local_m02,sample_local_m03,sample_local_m10,sample_local_m11,sample_local_m12,sample_local_m13,sample_local_m20,sample_local_m21,sample_local_m22,sample_local_m23,sample_local_m30,sample_local_m31,sample_local_m32,sample_local_m33,sample_global_m00,sample_global_m01,sample_global_m02,sample_global_m03,sample_global_m10,sample_global_m11,sample_global_m12,sample_global_m13,sample_global_m20,sample_global_m21,sample_global_m22,sample_global_m23,sample_global_m30,sample_global_m31,sample_global_m32,sample_global_m33,skinning_m00,skinning_m01,skinning_m02,skinning_m03,skinning_m10,skinning_m11,skinning_m12,skinning_m13,skinning_m20,skinning_m21,skinning_m22,skinning_m23,skinning_m30,skinning_m31,skinning_m32,skinning_m33
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,0,0.000000,1.041667,24.000000,1,26,1,1,0.739199,111.555618,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.039152,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.039152,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,0.000008,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,1,0.041667,1.041667,24.000000,1,26,1,1,0.739199,111.691635,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.175169,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.175169,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,0.136024,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,2,0.083333,1.041667,24.000000,1,26,1,1,0.739199,111.827644,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.311178,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.311178,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,0.272034,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,3,0.125000,1.041667,24.000000,1,26,1,1,0.739199,111.963661,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.447195,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.447195,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,0.408051,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,4,0.166667,1.041667,24.000000,1,26,1,1,0.739199,112.295547,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.779081,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,0.779081,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,0.739937,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,5,0.208333,1.041667,24.000000,1,26,1,1,0.739199,112.747780,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,1.231313,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,1.231313,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,1.192169,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,6,0.250000,1.041667,24.000000,1,26,1,1,0.739199,113.213318,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,1.696851,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,1.696851,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,1.657707,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,7,0.291667,1.041667,24.000000,1,26,1,1,0.739199,113.647209,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,2.130743,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,2.130743,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,2.091599,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,8,0.333333,1.041667,24.000000,1,26,1,1,0.739199,114.073296,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,2.556829,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,2.556829,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,2.517685,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,9,0.375000,1.041667,24.000000,1,26,1,1,0.739199,114.455399,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,2.938932,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,2.938932,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,2.899788,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,10,0.416667,1.041667,24.000000,1,26,1,1,0.739199,114.763184,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.246717,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.246717,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,3.207573,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,11,0.458333,1.041667,24.000000,1,26,1,1,0.739199,115.010361,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.493894,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.493894,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,3.454750,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,12,0.500000,1.041667,24.000000,1,26,1,1,0.739199,114.989029,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.472563,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.472563,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,3.433418,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,13,0.541667,1.041667,24.000000,1,26,1,1,0.739199,114.967697,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.451231,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.451231,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,3.412086,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,14,0.583333,1.041667,24.000000,1,26,1,1,0.739199,114.946358,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.429891,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.429891,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,3.390747,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,15,0.625000,1.041667,24.000000,1,26,1,1,0.739199,114.925026,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.408560,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.408560,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,3.369415,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,16,0.666667,1.041667,24.000000,1,26,1,1,0.739199,114.662109,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.145643,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,3.145643,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,3.106499,-0.000002,1.000000
"Asset/SkeletalMesh/GwenFBX/Gwen_skeletalmesh_Buffbone_Cstm_Healthbar.bin","Asset/SkeletalMesh/GwenFBX/Gwen_anim_Skeleton_Skeleton_Idle.anm.bin","Skeleton|Skeleton|Idle.anm","Gwen_skeleton_Buffbone_Cstm_Healthbar.bin",54,"Root",-1,75,17,0.708333,1.041667,24.000000,1,26,1,1,0.739199,114.311630,-12.060190,-0.281625,-0.598957,0.749098,0.028107,1.000000,1.000000,1.000000,0.739199,111.555618,-12.060190,82.000938,-27.103514,-160.629532,1.000000,1.000000,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,0.000000,0.039144,1.853772,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,2.795164,1.853770,1.000000,0.015990,-0.000000,0.000000,0.000000,-0.000000,-0.015990,0.000000,0.000000,0.000000,0.000000,0.015990,0.000000,-0.000005,2.795164,1.853770,1.000000,1.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000005,2.756020,-0.000002,1.000000
